sgRNA	Gene	Input1_DOI_rep1	Input1_DOI_rep2	Input1_DOI_rep3	ahEGFRv3_1to10rep1	ahEGFRv3_1to10rep2	ahEGFRv3_1to10rep3
BRDN0007694387	Rlf	589.6329642036362	660.5579277786317	661.9707075230834	534.794904265555	603.6114209122558	549.8219452934092
BRDN0007694386	Rlf	995.9239341207681	1062.6902983777613	1026.7408501853247	1025.1716271137052	1066.6557985983698	1055.5928741983257
BRDN0007694385	Rlf	959.5110641753647	943.0374151013331	968.1453569356738	888.3636283480981	873.1693979223865	897.3355190248518
BRDN0007694384	Rlf	916.7099714325223	927.6182291121027	792.8867645132945	790.6436292298073	744.1784641383975	823.9171583773639
BRDN0007694383	Ripor2	778.085536728092	830.1689736601663	847.259159150358	689.3701755981241	764.0232231820881	665.6598032038901
BRDN0007694382	Ripor2	813.8595843937514	767.8754622636754	752.7673276937137	925.6749007387183	906.2439963285375	956.0702075428421
BRDN0007694381	Ripor2	541.0824709430984	589.0129047886024	516.8016927153897	417.53090532360613	363.82058246766104	375.24939886493803
BRDN0007694380	Ripor2	703.3433299980536	735.8035554060762	710.0084542412657	993.1905364931737	868.2082081614639	877.757289518855
BRDN0007694379	Ripor2	937.1522843843276	843.1210898911199	976.5915541608487	911.4610826851487	894.6678868863846	856.5475408873585
BRDN0007694378	Ripor2	844.5230538214595	907.8816710458877	992.4281739580516	950.549082332465	820.2500404725449	910.3876720288497
BRDN0007692805	Riok2	567.9130066923431	547.0727188978957	447.1205656076967	421.0843598369985	438.2384288815008	425.8264917554297
BRDN0007692804	Riok2	591.549431042868	441.6054867315595	514.690143409096	211.43054354684736	200.10132035721358	205.57140981296604
BRDN0007692803	Riok2	671.4022160108577	515.0008120402964	597.5684536811248	486.82326833475776	514.3100052156481	438.8786447594275
BRDN0007692802	Riok2	496.3649113610242	518.0846492381424	576.9808479447609	383.7730874463784	484.5428666501122	430.72104913192885
BRDN0007692801	Riok2	375.6275004894237	327.50351041125435	381.66253711259117	143.9149077923919	148.8356928276795	148.46824042047547
BRDN0007692800	Riok2	898.1841253199486	845.5881596493967	841.4523985580502	634.291630640542	651.5695886011748	685.2380327098869
BRDN0007696469	Rimklb	791.5008046027143	803.64797375869	793.4146518398679	762.2159931226682	747.4859239790127	747.2357594788766
BRDN0007695895	Rhox9	979.3145548474262	1001.6303218604087	996.1233852440657	886.586901091402	1040.196119873449	974.0169179233392
BRDN0007695894	Rhox9	1276.366914928348	1315.5649486011403	1265.3459217965158	1625.7054398770197	1700.0343580761617	1701.674447896219
BRDN0007695893	Rhox9	705.2597968372854	891.8457176170881	803.4445110447631	646.7287214374154	678.0292673260956	667.2913223293898
BRDN0007695892	Rhox9	808.7490061558001	732.71971820823	816.6416942090989	746.2254478124024	810.3276609506996	732.552087349379
BRDN0007695891	Rhox9	903.9335258376439	878.2768339465653	824.0321167811269	728.4581752454404	760.7157633414731	717.8684152198814
BRDN0007695890	Rhox9	771.0584916509089	780.2108110550597	858.3447930084	820.8479925936426	876.4768577630016	902.230076401351
BRDN0007692799	Rhox6	1379.2173019671188	1290.2774835788023	1313.9115558412716	1696.7745301448674	1675.2284092715483	1732.6733112807137
BRDN0007692798	Rhox6	481.0331766471702	462.5755796769129	457.6783121391653	378.4429056762898	415.0862099971951	414.4058578769316
BRDN0007692797	Rhox6	963.9828201335721	988.061438189886	942.2788779335757	1129.9985352587807	1066.6557985983698	1027.8570490648303
BRDN0007692796	Rhox6	778.085536728092	714.2166950211536	781.8011306552525	915.0145371985411	944.2797844956111	840.2323496323612
BRDN0007692795	Rhox6	806.8325393165684	878.8936013861345	943.3346525867225	1307.6712609284004	1374.2495637755742	1305.2153003997844
BRDN0007692794	Rhox6	690.5668844031753	733.9532530873685	705.7853556286782	570.329449399479	623.4561799559464	561.2425791719073
BRDN0007694377	Rhox3g	664.3751709336747	665.4920672951854	615.5166227846214	703.5839936516937	757.408303500858	636.2924589448949
BRDN0007694376	Rhox3g	789.5843377634825	721.6179042959841	810.3070462902177	486.82326833475776	560.6144429842595	518.8230819089143
BRDN0007694375	Rhox3g	811.9431175545196	834.4863457371508	809.2512716370709	740.8952660423138	821.9037703928524	770.0770272358728
BRDN0007694374	Rhox3g	797.8890274001535	781.4443459341982	759.1019756125949	726.6814479887443	580.4592020279501	719.4999343453811
BRDN0007694373	Rhox3g	995.2851118410241	1054.0555542237921	916.940286258051	1119.3381717186037	1253.527279593123	1173.0622512343064
BRDN0007694372	Rhox3g	1268.701047571421	1442.619041152399	1280.126766940572	1215.2814435801981	1359.3659944928063	1367.2130271687743
BRDN0007694371	Rhox2h	611.3529217149295	760.4742529888448	699.9785950363705	612.9709035601877	606.9188807528709	588.9784043054027
BRDN0007694370	Rhox2h	672.6798605703456	697.5639741527847	691.5323978111956	474.3861775378844	588.7278516294879	533.5067540384119
BRDN0007694369	Rhox2h	985.7027776448654	992.3788102668705	921.1633848706384	936.3352642788955	876.4768577630016	938.1234971623451
BRDN0007694368	Rhox2h	1210.5682201147245	1197.7623676434198	1243.7025414070051	1263.2530795109956	1180.7631630995909	1181.2198468618049
BRDN0007694367	Rhox2h	913.5158600338026	1014.5824380913623	1058.941977106304	895.470537374883	1005.4677915469905	951.175650166343
BRDN0007694366	Rhox2h	789.5843377634825	766.0251599449678	854.1216943958126	843.9454469306933	886.3992372848469	1021.3309725628313
BRDN0007694365	Rhox2c	489.97668856358507	506.98283532589653	464.54084738461995	351.79199682584687	357.2056627864308	378.5124371159375
BRDN0007694364	Rhox2c	726.3409320688347	746.2886018787528	661.9707075230834	437.0749051472643	433.27723912057814	416.0373770024313
BRDN0007694363	Rhox2c	656.0704812970037	632.1866255584476	628.7138059489572	394.43345098655556	487.8503264907273	402.98522399843347
BRDN0007694362	Rhox2c	659.2645926957233	656.8573231412163	678.8631019734332	493.9301773615426	431.6235092002706	442.14168301042696
BRDN0007694361	Rhox2c	739.756199943457	749.3724390765989	636.6321158475587	673.3796302878584	750.7933838196278	783.1291802398707
BRDN0007694360	Rhox2c	725.7021097890907	729.635881010384	740.6259191825247	598.7570855066182	585.4203917888727	633.0294206938954
BRDN0007696426	Rhof	977.3980880081945	967.0913452445326	1010.9042303881217	991.4138092364775	916.1663758503828	952.8071692918427
BRDN0007692793	Rgcc	852.8277434581304	770.3425320219523	780.2174686755321	705.3607209083899	651.5695886011748	646.0815736978933
BRDN0007692792	Rgcc	854.7442102973622	859.1570433199196	875.7650747853232	801.3039927699845	845.0559892771581	814.1280436243655
BRDN0007692791	Rgcc	928.8475947476567	973.2590196402248	1044.6890192888213	801.3039927699845	701.1814862104013	761.9194316083741
BRDN0007692790	Rgcc	1195.2364854008704	1253.8882046442186	1129.678878867144	1462.2465322609696	1339.5212354491157	1287.2685900192873
BRDN0007692789	Rgcc	833.0242527860689	806.1150435169669	851.4822577629454	1158.42617136592	1069.963258438985	962.596284044841
BRDN0007692788	Rgcc	685.456306165224	658.0908580203547	679.3909893000066	657.3890849775926	626.7636397965615	730.9205682238793
BRDN0007694359	Rfx7	1144.7695253011009	1034.3189961575772	1070.5554982909196	1026.9483543704014	1094.7692072435982	1071.908065453323
BRDN0007694358	Rfx7	624.1293673098078	628.4860209210324	700.5064823629439	442.4050869173529	390.28026119258186	504.1394097794167
BRDN0007694357	Rfx7	935.2358175450959	862.2408805177656	828.7831027202878	621.8545398436687	610.226340593486	592.2414425564021
BRDN0007694356	Rfx7	1177.3494615680406	1189.1276234894508	1193.5532453825292	1462.2465322609696	1374.2495637755742	1527.101901467748
BRDN0007694355	Rfx7	1204.8188195970292	1189.74439092902	1263.7622598167957	1504.8879864216783	1375.9032936958818	1540.1540544717457
BRDN0007694354	Rfx7	725.0632875093469	768.4922297032447	818.2253561888192	687.5934483414279	730.9486247759372	649.3446119488927
BRDN0007695889	Rfk	585.1612082454288	595.1805791842946	571.1740873524532	364.2290876227202	276.1728966913609	308.3571147194491
BRDN0007695888	Rfk	737.8397331042252	766.641927384537	828.2552153937144	445.95854143074524	506.04135561411033	466.61446989292295
BRDN0007695887	Rfk	769.1420248116772	797.4802993629978	703.145918995811	371.33599664950503	388.6265312722743	407.87978137493263
BRDN0007695886	Rfk	717.3974201524198	755.5401134722911	729.0123979979093	451.28872320083383	429.96977927996306	381.775475366937
BRDN0007695885	Rfk	1083.4425864456848	980.6602289150553	1076.8901462098008	687.5934483414279	740.8710042977825	792.918294992869
BRDN0007695884	Rfk	691.8445289626632	673.5100440095852	668.833242768538	334.0247242588849	383.66534151135164	354.03965023344153
BRDN0007694353	Rerg	954.4004859374134	939.953577903487	970.2569062419675	1019.8414453436167	931.0499451331508	949.5441310408431
BRDN0007694352	Rerg	1199.069419079334	1036.169298476285	1142.3481747049063	1799.8247110332468	1931.5565469192186	1752.2515407867106
BRDN0007694351	Rerg	795.9725605609217	739.5041600434914	793.9425391664413	495.70690461823875	689.6053767682484	590.6099234309024
BRDN0007694350	Rerg	679.0680833677848	674.1268114491544	669.3611300951114	659.1658122342888	621.8024500356389	748.8672786043763
BRDN0007694349	Rerg	808.7490061558001	813.5162527917975	844.0918351909173	957.6559913592498	1005.4677915469905	920.176786781848
BRDN0007694348	Rerg	473.36730929024316	560.6416025684184	465.0687347111934	554.3389040892132	484.5428666501122	525.3491584109132
BRDN0007694347	Rem2	1084.7202310051725	1079.9597866856993	1121.232681641969	1316.5548972118813	1359.3659944928063	1297.057704772286
BRDN0007694346	Rem2	644.5716802616132	632.1866255584476	639.7994398069993	563.2225403726942	608.5726106731785	522.0861201599138
BRDN0007694345	Rem2	1254.0081351373108	1222.4330652261885	1270.62479506225	1288.1272611047423	1208.876571744819	1337.845682909779
BRDN0007694344	Rem2	1372.1902568899357	1385.8764367120311	1342.9453588028102	1638.142530673893	1521.4315266829462	1721.2526774022158
BRDN0007694343	Rem2	460.5908636953648	472.4438587100204	571.7019746790265	318.0341789486191	339.0146336630478	306.7255955939493
BRDN0007694342	Rem2	800.4443165191292	741.3544623621991	819.8090181685395	712.4676299351747	593.6890413904105	683.6065135843871
BRDN0007694341	Rem1	502.1143118787195	443.4557890502672	407.00112878811586	325.14108797540393	309.2474950975119	344.25053548044315
BRDN0007694340	Rem1	1193.9588408413827	1208.2474141160965	1294.907612084628	1506.6647136783745	1476.7808188346423	1471.630251200757
BRDN0007694339	Rem1	1011.894491114366	1077.4927169274224	1001.4022585098	861.7127194976551	985.6230325032999	1026.2255299393305
BRDN0007694338	Rem1	1616.2203677521122	1677.6074356282709	1640.6738109902258	2045.0130724573219	2161.425005841968	2220.497529805133
BRDN0007694337	Rem1	1135.8260133846861	1118.81613537856	1117.0095830293815	1153.0959895958313	1184.070622940206	1176.3252894853058
BRDN0007694336	Rem1	960.1498864551087	938.1032755847793	1016.183103653856	1165.5330803927047	1258.4884693540457	1264.4273222622912
BRDN0007692787	Reln	906.4888149566195	1040.4866705532695	966.03380762938	1090.9105356114644	1071.6169883592925	1101.2754097123182
BRDN0007692786	Reln	814.4984066734953	897.396624573211	813.4743702496583	625.407994357061	641.6472090793295	675.4489179568884
BRDN0007692785	Reln	1072.5826076900382	969.5584150028094	1044.161131962248	1440.925805180615	1405.6704322614175	1496.1030380832528
BRDN0007692784	Reln	624.1293673098078	576.0607885576488	630.2974679286775	591.6501764798334	638.3397492387144	712.9738578433822
BRDN0007692783	Reln	1277.005737208092	1250.8043674463725	1359.8377532531601	1920.6421644885882	1852.1775107444562	1944.770797595679
BRDN0007692782	Reln	1015.7274247928295	984.3608335524707	1008.2647937552546	897.2472646315791	1008.7752513876056	1009.9103386843332
BRDN0007696408	Rdh16f2	1141.5754139023813	1191.5946932477277	1238.9515554678442	1112.2312626918188	1261.7959291946609	1306.8468195252842
BRDN0007692781	Rd3l	755.0879346573109	735.1867879665069	770.1876094706369	650.2821759508079	686.2979169276333	650.9761310743925
BRDN0007692780	Rd3l	583.883563685941	549.5397886561725	506.77183351049445	458.39563222761865	441.5458887221159	461.71991251642373
BRDN0007692779	Rd3l	1098.7743211595389	949.8218569365945	1090.6152167007099	978.9767184396042	929.3962152128432	928.3343824093466
BRDN0007692778	Rd3l	666.9304600526503	592.0967419864485	636.6321158475587	513.4741771852007	522.5786548171859	525.3491584109132
BRDN0007692777	Rd3l	981.8698439664018	894.9295548149341	855.1774690489594	799.5272655132883	825.2112302334675	814.1280436243655
BRDN0007692776	Rd3l	892.4347248022533	759.2407181097063	808.7233843104974	682.2632665713394	658.184508282405	726.0260108473801
BRDN0007692775	Rcor1	567.2741844125991	568.6595792828183	594.9290170482576	493.9301773615426	372.0892320691988	354.03965023344153
BRDN0007692774	Rcor1	1047.0297165002814	1088.5945308396683	1184.579160830781	822.6247198503388	813.6351207913146	799.4443714948679
BRDN0007692773	Rcor1	1319.8068299509343	1255.7385069629263	1300.714372676936	840.3919924173008	848.3634491177733	778.2346228633714
BRDN0007692772	Rcor1	677.151616528553	693.8633695153693	597.5684536811248	355.3454513392393	390.28026119258186	381.775475366937
BRDN0007692771	Rcor1	873.2700564099358	795.013229604721	749.0721164076996	403.31708727003655	454.7757280845763	414.4058578769316
BRDN0007692770	Rcor1	643.2940357021254	646.3722766685396	727.4287360181889	291.3832700981762	289.4027360538213	416.0373770024313
BRDN0007695883	Rbm48	337.93698598453255	317.01846393857767	363.18648068252105	188.3330892097968	191.83267075567582	151.73127867147494
BRDN0007695882	Rbm48	928.2087724679127	890.6121827379496	986.6214133657439	946.9956278190726	945.9335144159187	1013.1733769353327
BRDN0007695881	Rbm48	1092.3860983620996	1172.4749026210818	1156.601132522389	954.1025368458573	897.9753467269998	903.8615955268507
BRDN0007695880	Rbm48	564.7188952936234	597.6476489425714	522.080565981124	316.25745169192294	416.7399399175026	453.56231688892507
BRDN0007695879	Rbm48	769.780847091421	769.725764582383	748.0163417545527	243.41163416737888	284.44154629289864	267.56913658195583
BRDN0007695878	Rbm48	913.5158600338026	895.5463222545034	940.1673286272819	804.8574472833769	795.4440916679316	654.2391693253919
BRDN0007694335	Rbm19	1137.7424802239177	1186.6605537311739	1147.099160644067	886.586901091402	869.8619380817714	877.757289518855
BRDN0007694334	Rbm19	358.37929893633793	338.60532432350027	376.91155117343027	184.7796346964044	175.29537155260033	195.78229505996768
BRDN0007694333	Rbm19	626.0458341490396	769.1089971428139	676.2236653405661	547.2319950624285	570.5368225061048	549.8219452934092
BRDN0007694332	Rbm19	455.48028545741346	467.50971919346665	448.1763402608435	136.80799876560712	142.22077314644932	159.8888742989736
BRDN0007694331	Rbm19	753.1714678180792	647.6058115476781	754.3509896734339	621.8545398436687	639.993479159022	690.132590086386
BRDN0007694330	Rbm19	813.2207621140075	810.4324155939514	742.2095811622451	669.826175774466	643.300938999637	704.8162622158836
BRDN0007692769	Rbck1	915.4323268730344	957.8398336509944	931.1932440755336	913.2378099418448	1012.0827112282207	1027.8570490648303
BRDN0007692768	Rbck1	1045.7520719407937	1041.1034379928387	1036.77070939022	1064.2596267610215	1079.8856379608303	1114.327562716316
BRDN0007692767	Rbck1	867.5206558922405	824.0012992644741	782.8569053083993	945.2189005623763	1068.3095285186773	1034.3831255668292
BRDN0007692766	Rbck1	970.3710429310113	993.6123451460089	1006.6811317755344	881.2567193213133	931.0499451331508	944.649573664344
BRDN0007692765	Rbck1	1078.3320082077335	1036.169298476285	1046.8005685951152	993.1905364931737	1089.8080174826755	1000.1212239313348
BRDN0007692764	Rbck1	1499.9547128387194	1411.7806691739381	1329.7481756384745	1597.2778037698804	1552.8523951687896	1510.7867102127504
BRDN0007695877	Rbbp4	845.1618761012035	777.1269738572137	798.6935251056022	463.72581399770723	401.8563706347347	375.24939886493803
BRDN0007695876	Rbbp4	505.947245557183	455.1743704020823	494.63042499930555	332.2479970021887	264.59678724920803	282.2528087114534
BRDN0007695875	Rbbp4	753.1714678180792	735.8035554060762	680.4467639531535	421.0843598369985	463.04437768611405	479.6666228969208
BRDN0007695874	Rbbp4	431.2050388271446	407.06651011568334	414.91943868671734	234.5279978838979	201.75505027752112	200.67685243646685
BRDN0007695873	Rbbp4	773.6137807698846	708.6657880650306	727.9566233447624	545.4552678057322	517.6174650562632	569.4001747994059
BRDN0007695872	Rbbp4	792.1396268824582	745.6718344391836	648.7735243587476	417.53090532360613	396.895180873812	489.4557376499192
